event_edition_id,event_name,event_category,registration_type,start_date,end_date,venue,city,event_tags,season,event_category_num,registration_type_num,cluster
8370,ITM Guwahati,Entertainment,Free,0000-00-00 00:00:00,0000-00-00 00:00:00,,,,0,1,0,3
8426,Jujubee,Entertainment,Free,2013-05-24 00:00:00,2013-05-26 00:00:00,"Ramagondanahalli, Varthur Road, Bangalore, 560066",,,1,1,0,6
8468,new demo event,Entertainment,Paid,2013-06-04 00:00:00,2013-06-04 00:00:00,Chennai,,,2,1,1,4
8498,Between The Lines,Entertainment,Free,2013-06-22 00:00:00,2013-06-22 00:00:00,"Westin Hotel: Hyderabad Ballroom, Westin Hotel, Madhapur, Hyderabad, Hyderabad, 500081",Hyderabad,,2,1,0,4
8617,"Yudh - Three perspectives, One Truth",Entertainment,Free,2013-07-06 00:00:00,2013-07-06 00:00:00,"JM Road , Deccan Gymkhana, Pune",Pune,,2,1,0,4
8629,Swarathma - Live in Concert,Entertainment,Free,2013-07-18 00:00:00,2013-07-18 00:00:00,"Hard Rock Cafe, 40, St Mark's Rd, Bangalore,",Bengaluru,,2,1,0,4
8701,"Pharmacognosy, Phytochemistry & Natural Products",Conferences,Free,2013-10-21 00:00:00,2013-10-23 00:00:00,"Radisson Blu Plaza Hotel, Plot No. 8-2-409, Road No. 06, Banjara Hills, Hyderabad",Hyderabad,Conferences & Exhibitions,0,0,0,3
8722,Wax Display,Entertainment,Free,2013-01-01 00:00:00,2013-07-31 00:00:00,"Wax Museum, Versoli, Old Bombay Pune Highway, Lonavala, Pune",Pune,,3,1,0,1
8812,Food & Beverage Process Tech Fair 2013,Conferences,Free,2013-11-15 00:00:00,2013-11-17 00:00:00,"Hyderabad International Trade Expositions Limited (HITEX), HITEX Fair Grounds, Izzat Nagar, Madhapur, Hyderabad",Hyderabad,Conferences & Exhibitions,0,0,0,3
8828,Bollywood Kee Maa,Entertainment,Paid,2013-08-25 00:00:00,2013-08-25 00:00:00,Multiple Venues,Chennai,,2,1,1,4
8838,My Name is CINE-MAA,Entertainment,Paid,2013-07-27 00:00:00,2013-07-27 00:00:00,"Auditorium,Singapore",Singapore,,2,1,1,4
8853,Thermal and Quarter Live,Entertainment,Free,2013-07-19 00:00:00,2013-07-21 00:00:00,"BFlat and HighNote Bar and Dining #776, 100 Feet Road, HAL 2nd Stage, Above ING Bank , Bangalore",Bengaluru,,2,1,0,4
8858,Down the Memory lane - Painting Exhibition,Entertainment,Free,2013-07-17 00:00:00,2013-08-16 00:00:00,"The Studio 26/2, Between 1st and 2nd cross, D'Costa Layout, Cooketown, Bangalore",Bengaluru,,2,1,0,4
8868,Bollywood Kee Maa,Entertainment,Paid,2013-08-03 00:00:00,2013-08-11 00:00:00,Multiple Venues ,Chennai,,2,1,1,4
8877,Lagna Pahave Karun,Entertainment,Paid,2013-11-17 00:00:00,2013-11-17 00:00:00,"Screening: G V Marina Square, 5a Raffles Ave #03-01 Singapore 039801",Singapore,Movies,0,1,1,3
8895,Green Room Project - Bangalore 2013,Entertainment,Paid,2013-07-27 00:00:00,2013-07-28 00:00:00,"Alliance Francaise Opp: U.N.I Building, P.B 108, Thimmaiah Road, Millers Road, Bangalore-560052",Bengaluru,,2,1,1,4
8967,Recluse of History,Entertainment,Free,2013-07-27 00:00:00,2013-08-31 00:00:00,"Gallery Art & Soul 1, Madhuli, Shivsagar Estate, Worli , Mumbai\t",Mumbai,,2,1,0,4
8995,Serve N Protect,Conferences,Free,2013-08-25 00:00:00,2013-12-29 00:00:00,"Linger On Cafe, Shop No. 2, Ground Floor, Mont Vert Zenith Building, Baner Road, Pune, 411045",Pune,Conferences & Exhibitions,2,0,0,4
9019,The Madras Players' Serious Men,Entertainment,Paid,2013-09-27 00:00:00,2013-09-29 00:00:00,"Museum Theatre, Egmore, Chennai",Chennai,,0,1,1,3
9030,Bollywood KEE MAA by evam,Entertainment,Paid,2013-10-27 00:00:00,2013-10-27 00:00:00,Chinmaya Heritage Center - Harrington road,Chennai,Variety,0,1,1,3
9099,Lakshya Arts' POI-MEI A Family Drama,Entertainment,Paid,2013-12-29 00:00:00,2013-12-29 00:00:00,Chowdiah Memorial Hall A/c,Bengaluru,Theatre,3,1,1,1
9110,Farhan Akhtar Live Chennai,Entertainment,Paid,2013-12-14 00:00:00,2013-12-14 00:00:00,"Wesley Ground, Royapettah",Chennai,Music and Dance,3,1,1,1
9118,Md.Rafi - Kishore Kumar Golden Nite,Entertainment,Paid,2013-12-22 00:00:00,2013-12-22 00:00:00,"Kalai Arangam A/c, R.S.Puram",Coimbatore,Music and Dance,3,1,1,1
9129,Pink - A Floydian Trip - A Rock Opera,Entertainment,Paid,2013-11-30 00:00:00,2013-11-30 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Music and Dance,0,1,1,3
9132,Family Business Conference Fourth,Conferences,Paid,2013-11-23 00:00:00,2013-11-23 00:00:00,"Hotel Taj Club House,",Chennai,Conferences & Exhibitions,0,0,1,3
9139,Yo Yo Honey Singh Live,Entertainment,Paid,2013-11-29 00:00:00,2013-11-29 00:00:00,"YMCA Grounds, Royapettah",Chennai,Music and Dance,0,1,1,3
9159,John Foppe Live in India,Conferences,Paid,2013-12-19 00:00:00,2013-12-19 00:00:00,Hotel Leela Palace ,Chennai,Conferences & Exhibitions,3,0,1,1
9183,Shreya Ghoshal Live in Concert,Entertainment,Paid,2013-12-22 00:00:00,2013-12-22 00:00:00,Sir Mutha Venkata Subba Rao Concert Hall,Chennai,Music and Dance,3,1,1,1
9214,Fantasia 2014 - A Mega Grand New Year Rock Nite,Entertainment,Paid,2013-12-31 00:00:00,2013-12-31 00:00:00,VGP Aqua Kingdom,Chennai,Variety,3,1,1,1
9223,Yoga Workshop with Payal Gidwani,Conferences,Paid,2014-01-13 00:00:00,2014-01-13 00:00:00,Leela Palace,Chennai,Learning & Workshops,3,0,1,1
9229,Holovisual Night - Savera Hotel,Entertainment,Paid,2013-12-31 00:00:00,2013-12-31 00:00:00,Hotel Savera,Chennai,Variety,3,1,1,1
9231,Dr.Prabhakaran Talk show for Business People,Entertainment,Paid,2014-01-26 00:00:00,2014-01-26 00:00:00,Thyagaraya Hall A/C,Chennai,Talk Shows,3,1,1,1
9236,Ye Shaam Mastani,Entertainment,Paid,2014-01-24 00:00:00,2014-01-24 00:00:00,Shree Baldevdas Kikani High School,Coimbatore,Music and Dance,3,1,1,1
9241,World Congress on Disaster Management,Conferences,Free,2014-02-13 00:00:00,2014-02-16 00:00:00,National Academy of Construction (NAC) Campus,Hyderabad,Conferences & Exhibitions,3,0,0,1
9261,Delicious Dim Sum Lunch,Entertainment,Paid,2013-12-31 00:00:00,2013-12-31 00:00:00, Kalyani Nagar,Pune,Talk Shows,3,1,1,1
9262,SMSTEST,Sports,Paid,1970-01-01 19:00:00,1970-01-01 00:00:00,Chennai,Singapore,Sports Other,3,4,1,2
9264,Board Walkers Present Biloxi Blues,Entertainment,Paid,2014-01-11 00:00:00,2014-01-12 00:00:00,Museum Theatre,Chennai,Theatre,3,1,1,1
9265,"evam's Ali J, a Political Thriller - Bengaluru",Entertainment,Paid,2014-01-31 00:00:00,2014-02-01 00:00:00,Rangashankara,Bengaluru,Theatre,3,1,1,1
9266,evam's Bane - Bengaluru,Entertainment,Paid,2014-02-01 00:00:00,2014-02-02 00:00:00,Rangashankara,Bengaluru,Theatre,3,1,1,1
9274,Timepass (TP) Marathi Movie,Entertainment,Paid,2014-01-25 00:00:00,2014-01-25 00:00:00,GV GRAND HALL 6,Singapore,Movies,3,1,1,1
9279,MY Theatre Festival opener - Two Timing,Entertainment,Paid,2014-01-25 00:00:00,2014-01-25 00:00:00,The Music Academy Mini Hall,Chennai,Theatre,3,1,1,1
9287,9 Gems - The Legend of Chanakya,Entertainment,Paid,2014-02-16 00:00:00,2014-02-16 00:00:00,Raffles Jubilee Hall ,Singapore,Theatre,3,1,1,1
9311,Chennai Women's International Film Festival,Entertainment,Paid,2014-05-20 00:00:00,2014-05-25 00:00:00,To be Announced,Chennai,Movies,1,1,1,6
9316,evam's Bane - Chennai,Entertainment,Paid,2014-02-11 00:00:00,2014-02-11 00:00:00,Savera Hotel,Chennai,Theatre,3,1,1,1
9324,Hazir-2 - Ustad Zakir Hussain and Hariharan Live in Concert,Entertainment,Paid,2014-02-17 00:00:00,2014-02-17 00:00:00,Music Academy,Chennai,Music and Dance,3,1,1,1
9326,Sean Smith Just Jump Seminar,Conferences,Paid,2014-02-27 00:00:00,2014-02-27 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Learning & Workshops,3,0,1,1
9337,Leap into Love,Entertainment,Paid,2014-02-23 00:00:00,2014-02-23 00:00:00,Museum Theatre,Chennai,Theatre,3,1,1,1
9340,MY Theatre Festival - Season Tickets,Entertainment,Paid,2014-02-07 19:00:00,2014-02-09 00:00:00,Museum Theatre ,Chennai,Theatre,3,1,1,1
9361,Madras Players Present Kamala,Entertainment,Paid,2014-02-28 00:00:00,2014-03-02 00:00:00,Museum Theatre,Chennai,Theatre,3,1,1,1
9379,Astad Deboo's  Interpreting Tagore,Entertainment,Paid,2014-02-19 00:00:00,2014-02-19 00:00:00,Music Academy,Chennai,Music and Dance,3,1,1,1
9403,"Black Comedy, a Peter Shaffer Play",Entertainment,Paid,2014-03-21 00:00:00,2014-03-21 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall (Lady Andal Auditorium) ,Chennai,Theatre,1,1,1,6
9408,Aikya 2014,Entertainment,Paid,2014-03-28 00:00:00,2014-03-28 00:00:00,Music Academy,Chennai,Music and Dance,1,1,1,6
9412,Mime Theatre Festival 2014,Entertainment,Paid,2014-03-21 00:00:00,2014-03-23 00:00:00,Narada Gana Sabha,Chennai,Theatre,1,1,1,6
9414,Hemalkasa,Entertainment,Free,2014-03-30 00:00:00,2014-03-30 00:00:00,Golden Village,Singapore,Movies,1,1,0,6
9420,Paadu Nilaave - SPB Live in Concert,Entertainment,Paid,2014-04-12 00:00:00,2014-04-12 00:00:00,Music Academy,Chennai,Music and Dance,1,1,1,6
9426,Yaavarkumaam Oru Kaadal,Entertainment,Paid,2014-03-23 00:00:00,2014-03-23 00:00:00,Vani Mahal (Main Hall),Chennai,Theatre,1,1,1,6
9429,Dhana Test Event ,Entertainment,Paid,2014-03-30 00:00:00,2014-03-30 00:00:00,Test Place,Chennai,Movies,1,1,1,6
9433,Malaysian Grand Prix,Sports,Paid,2014-03-28 00:00:00,2014-03-31 00:00:00,"Sepang Circuit, ",Malaysia,Sports Other,1,4,1,0
9435,World Theatre Day 2014,Entertainment,Paid,2014-03-30 00:00:00,2014-03-30 00:00:00,Edouard Michelin Auditorium,Chennai,Theatre,1,1,1,6
9448,Maithree Musical Nite 2014,Entertainment,Paid,2014-04-12 00:00:00,2014-04-12 00:00:00,Nehru Indoor Stadium,Chennai,Music and Dance,1,1,1,6
9452,Grand Classical Concert by Dr.M.Balamuralikrishna,Entertainment,Paid,2014-05-11 00:00:00,2014-05-11 00:00:00,Chowdiah Memorial Hall,Bengaluru,Music and Dance,1,1,1,6
9461,Avayava - 2014,Entertainment,Paid,2014-04-10 00:00:00,2014-04-13 00:00:00,Amanora Town Center,Pune,Music and Dance,1,1,1,6
9478,Premium Event,Entertainment,Paid,2014-04-15 00:00:00,2014-04-15 00:00:00,Testing place,Chennai,Theatre,1,1,1,6
9484,P C Sorcar Magic Show - Third Week End 3rd - 4th May,Entertainment,Paid,2014-05-03 00:00:00,2014-05-04 00:00:00,Rama Rao Auditorium,Chennai,Variety,1,1,1,6
9501,Konjam Yosinga Boss,Entertainment,Paid,2014-04-13 00:00:00,2014-04-13 00:00:00,Kamarajar Arangam,Chennai,Theatre,1,1,1,6
9508,Pete Malicki's Extraordinary Unusual,Entertainment,Paid,2014-04-27 00:00:00,2014-04-27 00:00:00,Rangasthala,Bengaluru,Theatre,1,1,1,6
9517,DB Converge 2014,Conferences,Paid,2014-07-26 00:00:00,2014-07-27 00:00:00,Across,Chennai,Conferences & Exhibitions,2,0,1,4
9522,Kalki's Ponniyin Selvan - June 8 - Sunday,Entertainment,Paid,2014-06-08 00:00:00,2014-06-08 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9523,Kalki's Ponniyin Selvan - June 14 - Saturday,Entertainment,Paid,2014-06-14 00:00:00,2014-06-14 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9524,Kalki's Ponniyin Selvan - June 9 - Monday,Entertainment,Paid,2014-06-09 00:00:00,2014-06-09 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9527,Kalki's Ponniyin Selvan - June 11 - Wednesday,Entertainment,Paid,2014-06-11 00:00:00,2014-06-11 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9528,Kalki's Ponniyin Selvan - June 12 - Thursday,Entertainment,Paid,2014-06-12 00:00:00,2014-06-12 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9529,Kalki's Ponniyin Selvan - June 13 - Friday,Entertainment,Paid,2014-06-13 00:00:00,2014-06-13 00:00:00,Music Academy,Chennai,Theatre,2,1,1,4
9533,Oh Crazy Minnal – Andrea Live in Concert,Entertainment,Paid,2014-05-23 00:00:00,2014-05-23 00:00:00,Music Academy,Chennai,Music and Dance,1,1,1,6
9545,Gaata Rahe Mera Dil- Kavita Krishnamurti Live,Entertainment,Paid,2014-06-28 00:00:00,2014-06-28 00:00:00,Kamarajar Arangam,Chennai,Music and Dance,2,1,1,4
9559,Mystique of Prem Joshua & Band Live,Entertainment,Paid,2014-06-19 00:00:00,2014-06-19 00:00:00,Hotel Savera,Chennai,Music and Dance,2,1,1,4
9560,KK Live in Concert,Entertainment,Paid,2014-06-08 00:00:00,2014-06-08 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Music and Dance,2,1,1,4
9562,Extra Terrestrials - Coimbatore Jun 15,Entertainment,Paid,2014-06-15 00:00:00,2014-06-15 00:00:00,Codissia,Coimbatore,Variety,2,1,1,4
9571,Ponniyin Selvan - June 28 - Madurai,Entertainment,Paid,2014-06-28 00:00:00,2014-06-28 00:00:00,Lakshmi Sundaram Hall,Madurai,Theatre,2,1,1,4
9573,Ponniyin Selvan - July 5 - Coimbatore,Entertainment,Paid,2014-07-05 00:00:00,2014-07-05 00:00:00,R.S. Puram Kalaiarangam,Coimbatore,Theatre,2,1,1,4
9574,Ponniyin Selvan - Jul 6 - Kovai,Entertainment,Paid,2014-07-06 00:00:00,2014-07-06 00:00:00,RS Puram Kalai arangam,Coimbatore,Theatre,2,1,1,4
9588,First Rush - Theatre workshop - Chennai,Conferences,Paid,2014-07-05 00:00:00,2014-07-06 00:00:00,Na,Chennai,Learning & Workshops,2,0,1,4
9601,Viralimalai Kuravanji,Entertainment,Paid,2014-07-13 00:00:00,2014-07-13 00:00:00,Narada Gana Sabha,Chennai,Music and Dance,2,1,1,4
9608,Indian Hip hop Fest,Entertainment,Paid,2014-07-19 00:00:00,2014-07-20 00:00:00,Max Mueller Bhavan ,Chennai,Music and Dance,2,1,1,4
9611,Short and Sweet 2014 - Wild Card II,Entertainment,Paid,2014-07-06 00:00:00,2014-07-06 00:00:00,Alliance Francaise of Madras,Chennai,Theatre,2,1,1,4
9612,Short and Sweet 2014 - Week I,Entertainment,Paid,2014-07-10 00:00:00,2014-07-13 00:00:00,Alliance Francaise of Madras,Chennai,Theatre,2,1,1,4
9614,Short and Sweet 2014 - Week III,Entertainment,Paid,2014-07-23 00:00:00,2014-07-26 00:00:00,Alliance Francaise of Madras,Chennai,Theatre,2,1,1,4
9619,MADHU +2 EMPEROR CRAZY MOHAN & MADHU BALAJI'S COMEDY PLAY,Entertainment,Paid,2014-07-13 00:00:00,2014-07-13 00:00:00,P.T.THYAGARAYA HALL deluxe A\\c,Chennai,Theatre,2,1,1,4
9653,NLP Practitioner Program – Introductory session,Conferences,Paid,2014-07-20 00:00:00,2014-08-03 00:00:00,Russian Cultural Centre,Chennai,Learning & Workshops,2,0,1,4
9695,Macbeth - Chennai - 15thAug,Entertainment,Paid,2014-08-15 00:00:00,2014-08-15 00:00:00,Sir Mutha Venkata Subbarao Concert Hall,Chennai,Theatre,2,1,1,4
9697,Beyond Binary - Chennai - 17thAug,Entertainment,Paid,2014-08-17 00:00:00,2014-08-17 00:00:00,Sir Mutha Venkata Subbarao Concert Hall,Chennai,Theatre,2,1,1,4
9698,Boiled Beans on Toast - Chennai - 22Aug,Entertainment,Paid,2014-08-22 00:00:00,2014-08-22 00:00:00,Sir Mutha Venkata Subbarao Concert Hall,Chennai,Theatre,2,1,1,4
9699,Colour Blind - Chennai - 23Aug,Entertainment,Paid,2014-08-23 00:00:00,2014-08-23 00:00:00,Sir Mutha Venkata Subbarao Concert Hall,Chennai,Theatre,2,1,1,4
9702,Colour Blind - Bangalore - 16thAug,Entertainment,Paid,2014-08-16 00:00:00,2014-08-16 00:00:00,Chowdiah Memorial Hall,Bengaluru,Theatre,2,1,1,4
9737,Chockolate Krishna,Entertainment,Paid,2014-08-31 00:00:00,2014-08-31 00:00:00,PT THYAGARAYA HALL A/C,Chennai,Comedy,2,1,1,4
9746,go - madras VI,Entertainment,Paid,2014-09-20 00:00:00,2014-09-21 00:00:00,Radisson Blu Temple Bay Resorts,Chennai,Music and Dance,0,1,1,3
9747,"Mystique 7, in Saptapadi, Seven Steps To Divine Musical Union",Entertainment,Paid,2014-10-05 00:00:00,2014-10-05 00:00:00,Victoria Theatre,Singapore,Music and Dance,0,1,1,3
9753,FOUR ROOMS – A COMEDY  ,Entertainment,Paid,2014-09-06 00:00:00,2014-09-07 00:00:00,MUSEUM THEATRE ,Chennai,Comedy,0,1,1,3
9775,Live in Concert by Dr. Nithyashree Mahadevan in aid of Sevalaya,Entertainment,Paid,2014-09-06 00:00:00,2014-09-06 00:00:00,Bharatiya Vidya Bhavan,Chennai,Music and Dance,0,1,1,3
9803,“Life Made Easy” presents SMS – “SUCCESS MADE SIMPLE”  ,Conferences,Paid,2014-09-20 00:00:00,2014-09-20 00:00:00,Advertising Club Madras,Chennai,Learning & Workshops,0,0,1,3
9815,JAZZ CONCERT: Anne Paceo Yôkaï,Entertainment,Free,2014-09-19 00:00:00,2014-09-19 00:00:00,Alliance Française de ,Bengaluru,Theatre,0,1,0,3
9828,SHREYA GHOSHAL\t- HINDI FILM HITS,Entertainment,Paid,2014-10-10 00:00:00,2014-10-10 00:00:00,Music academy,Chennai,Music and Dance,0,1,1,3
9829,SHOBANA - DANCING DRUMS,Entertainment,Paid,2014-10-11 00:00:00,2014-10-11 00:00:00,Music academy,Chennai,Music and Dance,0,1,1,3
9830,HARISH - AGAM,Entertainment,Paid,2014-10-12 00:00:00,2014-10-12 00:00:00,Music academy,Chennai,Music and Dance,0,1,1,3
9832,Ms. Meena,Entertainment,Paid,2014-09-20 00:00:00,2014-09-21 00:00:00,Auditorium Edouard Michelin,Chennai,Theatre,0,1,1,3
9844,Chitra Mano Live,Entertainment,Paid,2014-10-10 00:00:00,2014-10-10 00:00:00,Kamarajar Arangam,Chennai,Music and Dance,0,1,1,3
9863,Mardi Gras-2014,Entertainment,Paid,2014-09-21 00:00:00,2014-09-21 00:00:00,OAT,Chennai,Music and Dance,0,1,1,3
9864,Fusion Music by The Elements,Entertainment,Paid,2014-09-26 00:00:00,2014-09-26 00:00:00,Music Academy,Chennai,Music and Dance,0,1,1,3
9865,Divine Music by Smt.Shanmugapriya / Smt. Haripriya,Entertainment,Paid,2014-09-27 00:00:00,2014-09-27 00:00:00,Music Academy,Chennai,Music and Dance,0,1,1,3
9875,Benny Dayal Live in Concert,Entertainment,Paid,2014-10-04 00:00:00,2014-10-04 00:00:00,Sir Mutha Venkatasubba Rao Concert Hall,Chennai,Music and Dance,0,1,1,3
9880,Bake-a-Difference,Entertainment,Paid,2014-10-11 00:00:00,2014-10-11 00:00:00,"Luz House, 127",Chennai,Variety,0,1,1,3
9882,Krsna,Entertainment,Paid,2014-11-23 00:00:00,2014-11-23 00:00:00,Smt. SivagamiPethachi Auditorium,Chennai,Music and Dance,0,1,1,3
9884,Dr.S.P.B Present Naanum Kamalum,Entertainment,Paid,2014-11-09 00:00:00,2014-11-09 00:00:00,Kamarajar Arangam A/c,Chennai,Music and Dance,0,1,1,3
9917,The Hot Shoe Dance Company's CHICAGO The Musical,Entertainment,Paid,2014-10-11 00:00:00,2014-10-12 00:00:00,sir mutha venkata subba rao concert hall,Chennai,Music and Dance,0,1,1,3
9944,KADAVUL VANDHIRUNDHAR,Entertainment,Paid,2014-10-19 00:00:00,2014-10-19 00:00:00,Narada Gana Sabha,Chennai,Theatre,0,1,1,3
9964,"III CDUG, India DB2 User Group Event",Conferences,Paid,2014-11-15 00:00:00,2014-11-15 00:00:00,IBM India Pvt Ltd,Chennai,Learning & Workshops,0,0,1,3
9971,CATATONIA FEST,Entertainment,Free,2014-11-02 00:00:00,2014-11-02 00:00:00,Goa Portuguesa,Mumbai,Music and Dance,0,1,0,3
9992,Snowcity : Bangalore 28 October,Entertainment,Paid,2014-10-28 00:00:00,2014-10-28 00:00:00,Fun World complex,Bengaluru,Variety,0,1,1,3
10009,The Tandanu Tour - Indian Ocean,Entertainment,Paid,2014-11-21 00:00:00,2014-11-21 00:00:00,Ravindra Bharathi,Hyderabad,Music and Dance,0,1,1,3
10012,No Frontiers - The Clinton Cerejo Band,Entertainment,Paid,2014-11-23 00:00:00,2014-11-23 00:00:00,Ravindra Bharathi,Hyderabad,Music and Dance,0,1,1,3
10018,The K Wind - VIP,Entertainment,Paid,2014-11-17 00:00:00,2014-11-17 00:00:00,Music Academy,Chennai,Music and Dance,0,1,1,3
10027,Classic Choral - New Indian Classical,Entertainment,Paid,2014-11-16 00:00:00,2014-11-16 00:00:00,Music Academy,Chennai,Theatre,0,1,1,3
10031,ELLARUM VAANGA - TVK Cultural Academy,Entertainment,Paid,2014-11-15 00:00:00,2014-11-15 00:00:00,Vani Mahal,Chennai,Comedy,0,1,1,3
10033,Snowcity : Bangalore 01 November,Entertainment,Paid,2014-11-01 00:00:00,2014-11-01 00:00:00,Fun World complex,Bengaluru,Variety,0,1,1,3
10044,Theatre Nisha presents Mata Hari,Entertainment,Paid,2014-11-21 00:00:00,2014-11-23 00:00:00,"Eduardo Michelin Auditorium,",Chennai,Theatre,0,1,1,3
10053,Bohemian Rhapsody,Entertainment,Paid,2014-12-07 00:00:00,2014-12-07 00:00:00,Sir Mutha Venkata Subba Rao Concert Hall,Chennai,Music and Dance,3,1,1,1
10070,Snowcity : Bangalore 09 November,Entertainment,Paid,2014-11-09 00:00:00,2014-11-09 00:00:00,Fun World complex,Bengaluru,Variety,0,1,1,3
10085,Snowcity : Bangalore 14 November,Entertainment,Paid,2014-11-14 00:00:00,2014-11-14 00:00:00,Fun World complex,Bengaluru,Variety,0,1,1,3
10087,Sense Beyond,Entertainment,Paid,2014-11-21 00:00:00,2014-11-21 00:00:00,"Music Academy,",Chennai,Music and Dance,0,1,1,3
10099,A SCROOGE FACES CHRISTMAS,Entertainment,Paid,2014-12-12 00:00:00,2014-12-13 00:00:00,Musuem Theatre,Chennai,Music and Dance,3,1,1,1
10138,Loosely Tied,Conferences,Paid,2014-12-07 00:00:00,2014-12-07 00:00:00,Alliance Francaise,Bengaluru,Learning & Workshops,3,0,1,1
10147,Battle of Da Sexes,Entertainment,Paid,2014-12-21 00:00:00,2014-12-21 00:00:00,Sir Mutha Venkatasubba rao hall,Chennai,Comedy,3,1,1,1
10150,Snowcity : Bangalore 26 November,Entertainment,Paid,2014-11-26 00:00:00,2014-11-26 00:00:00,Fun World complex,Bengaluru,Variety,0,1,1,3
10197,Mirchi Run,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,Queen Marys  ,Chennai,Sports Other,3,4,1,2
10231,Chocolate Krishna,Entertainment,Paid,2014-12-13 00:00:00,2014-12-13 00:00:00,Kamban Kalai Arangam,Puducherry,Comedy,3,1,1,1
10244,RTI Run For Education,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,"Queen Marys College,",Chennai,Sports Other,3,4,1,2
10260,Ridley Run,Sports,Paid,1970-01-01 06:00:00,1970-01-01 00:00:00,Marina,Chennai,Sports Other,3,4,1,2
10292,THAIKKUDAM BRIDGE - FUSION 2015,Entertainment,Paid,2015-01-16 00:00:00,2015-01-16 00:00:00,"The Music Academy,",Chennai,Music and Dance,3,1,1,1
10293,Shankar Mahadevan Live - Tamil Film Hits,Entertainment,Paid,2015-01-15 00:00:00,2015-01-15 00:00:00,"The Music Academy,",Chennai,Music and Dance,3,1,1,1
10298,Swappnam - Jan 2nd,Entertainment,Paid,2015-01-02 00:00:00,2015-01-02 00:00:00,Narada Gana Sabha,Chennai,Music and Dance,3,1,1,1
10307,NYE 2015 MASQUERADE - Worli,Entertainment,Paid,2014-12-31 00:00:00,2014-12-31 00:00:00,Bombay Dyeing Mills Compound,Mumbai,Music and Dance,3,1,1,1
10315,Marriage Made In Saloon,Entertainment,Paid,2014-12-28 00:00:00,2014-12-28 00:00:00,"P.T.THYAGA RAYA HALL Deluxe A/c,",Chennai,Comedy,3,1,1,1
10321,Sister Act - A Divine Musical Comedy - Show 1,Entertainment,Paid,2015-01-30 00:00:00,2015-01-30 00:00:00,"The Music Academy,",Chennai,Music and Dance,3,1,1,1
10322,Sister Act - A Divine Musical Comedy - Show 2 ,Entertainment,Paid,2015-01-31 00:00:00,2015-01-31 00:00:00,"The Music Academy,",Chennai,Music and Dance,3,1,1,1
10338,THE DOORS – A TRIBUTE CONCERT,Entertainment,Paid,2015-01-10 00:00:00,2015-01-10 00:00:00,Museum Theatre ,Chennai,Music and Dance,3,1,1,1
10363,Rajesh Vaidhya - Veena Concert,Entertainment,Paid,2015-01-17 00:00:00,2015-01-17 00:00:00,"Kamarajar Arangam,",Chennai,Music and Dance,3,1,1,1
10377,The T Plus Run,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,"College of Engineering, ",Chennai,Sports Other,3,4,1,2
10383,YESUDAS 50,Entertainment,Paid,2015-01-25 00:00:00,2015-01-25 00:00:00,"Nehru Indoor Stadium, ",Chennai,Music and Dance,3,1,1,1
10384,Sangamam,Entertainment,Paid,2015-01-24 00:00:00,2015-01-24 00:00:00,"Sir Mutha Venkatasubba Rao Concert Hall, Lady Andal School,",Chennai,Music and Dance,3,1,1,1
10397,The Green Light,Entertainment,Paid,2015-02-07 00:00:00,2015-02-07 00:00:00,"Sir Mutha Venkatasubba Rao Concert Hall, ",Chennai,Music and Dance,3,1,1,1
10399,ANBULLA SPB (VOLUME II),Entertainment,Paid,2015-01-18 00:00:00,2015-01-18 00:00:00,"P.T.THIYAGARAYA HALL AC,",Chennai,Music and Dance,3,1,1,1
10415,AI Movie - 2nd Show 15 Jan,Entertainment,Paid,2015-01-15 00:00:00,2015-01-15 00:00:00,"Island Ground,",Chennai,Movies,3,1,1,1
10430,THE GHANTA AWARDS ft EAST INDIA COMEDY,Entertainment,Paid,2015-01-30 00:00:00,2015-01-30 00:00:00,"Phoenix Market City amphitheatre,",Chennai,Comedy,3,1,1,1
10447,The T Plus Run Offline,Sports,Paid,1970-01-01 05:00:00,1970-01-01 00:00:00,"College of Engineering, ",Chennai,Sports Other,3,4,1,2
10448,Little Hearts Marathon 2015,Sports,Paid,1970-01-01 08:00:00,1970-01-01 00:00:00,"Siddhi Vinayak Temple,",Mumbai,Sports Other,3,4,1,2
10469,Arijit Singh Live Concert,Entertainment,Paid,2015-03-13 00:00:00,2015-03-13 00:00:00,YMCA,Chennai,Music and Dance,1,1,1,6
10478,Mime Theatre Festival - Corporates,Entertainment,Paid,2015-02-18 19:00:00,2015-02-22 00:00:00,"Narada Gana Sabha, ",Chennai,Theatre,3,1,1,1
